,ingredientID,ingredients,recipeinfo,recipename,internal_list
8190,"16157,4397,5952,7819,6294,4504,16246,2061","butter,onion, chopped,cooked corned beef, cut into bite-size pieces,chili sauce,mayonnaise,sauerkraut, drained,shredded Swiss cheese, divided,refrigerated biscuit dough",https://www.allrecipes.com/recipe/220489/st-paddys-day-leftover-corned-beef-casserole/,/220489/,"butter,onion,corned beef, bite-size,chili sauce,mayonnaise,sauerkraut,Swiss cheese,refrigerated biscuit dough"
8191,"5444,4432,2779,10498,4314,20551,16385,20244,16386","ground turkey,green bell pepper, chopped,black beans, with liquid,diced tomatoes, with liquid,whole kernel corn, with liquid,ground cumin, or to taste,chili powder, or to taste,red pepper flakes, or to taste,ground cinnamon, or to taste",https://www.allrecipes.com/recipe/88858/best-yet-turkey-chili/,/88858/,"ground turkey,green bell pepper,black beans, with liquid,tomatoes, with liquid,whole kernel corn, with liquid,ground cumin, or to taste,chili powder, or to taste,pepper flakes, or to taste,ground cinnamon, or to taste"
8192,"5012,2698,4572,3717,16406,16385","avocados,light tuna (such as Century®),tomatoes, chopped,chopped fresh cilantro, or to taste,ground black pepper,chili powder, or more to taste ,salt to taste",https://www.allrecipes.com/recipe/272786/tuna-avocado-salad/,/272786/,"avocados,light tuna (such Century®),tomatoes,fresh cilantro, or to taste,ground black pepper,chili powder, or more to taste, salt to taste"
8194,"11039,3819,5092,1502,16386","Granny Smith apples, peeled and coarsely grated,walnuts, finely ground,grape juice,honey,ground cinnamon",https://www.allrecipes.com/recipe/242217/charoset/,/242217/,"Granny Smith apples,walnuts, ground,grape juice,honey,ground cinnamon"
8197,"16317,1526,16258,20225,20505","eggs, separated,white sugar,chilled heavy cream,Irish cream liqueur,chocolate, chopped",https://www.allrecipes.com/recipe/216924/irish-cream-chocolate-mousse/,/216924/,"eggs,white sugar,heavy cream,Irish cream liqueur,chocolate"
8198,"22117,2882,16422,1525,1636,3103,16317,7428,16278,2112,4399,16421,16406,4432","pineapple chunks, drained with juice reserved,soy sauce,apple cider vinegar,dark brown sugar,cornstarch,lean ground beef,egg,Worcestershire sauce,milk,Italian dry bread crumbs,dried minced onion,salt,ground black pepper,green bell pepper, chopped",https://www.allrecipes.com/recipe/204424/stephs-zesty-sweet-and-sour-meatballs/,/204424/,"pineapple chunks, with juice,soy sauce,apple cider vinegar,dark brown sugar,cornstarch,lean ground beef,egg,Worcestershire sauce,milk,Italian dry bread crumbs,onion,salt,ground black pepper,green bell pepper"
8200,"1526,16261,16157,16317,5015,16424,1684,2359,16421,3819,20470","white sugar,sour cream,butter, softened,eggs,mashed ripe bananas,vanilla extract,all-purpose flour,baking soda,salt,chopped walnuts (Optional),chocolate-hazelnut spread (such as Nutella®), or more to taste",https://www.allrecipes.com/recipe/273909/banana-bread-nutella-brownies/,/273909/,"white sugar,sour cream,butter,eggs,ripe bananas,vanilla extract,all-purpose flour,baking soda,salt,walnuts (Optional),chocolate-hazelnut spread (such Nutella®), or more to taste"
8202,"16157,4397,4342,1684,16133,16278,5520,16261,578,16215,6497,4253,ba45e437c0d5783d17b992abd8c67874,5976,16157","butter,onion, diced,garlic, minced,all-purpose flour,chicken broth,milk,chicken bouillon granules,sour cream,shredded Colby-Jack cheese,shredded Cheddar cheese,cooked chicken breasts, shredded,chopped cooked broccoli,salt and ground black pepper to taste,crushed cornflakes,butter, melted",https://www.allrecipes.com/recipe/285994/chicken-and-broccoli-casserole/,/285994/,"butter,onion,garlic,all-purpose flour,chicken broth,milk,chicken bouillon granules,sour cream,Colby-Jack cheese,cheese,chicken breasts,broccoli,salt ground black pepper to taste,cornflakes,butter"
8204,6494,"skinless, boneless chicken breasts",https://www.allrecipes.com/recipe/279907/quick-meal-prep-chicken/,/279907/,chicken breasts
8205,"4978,1684,1526,16386,16421,16157","apples - peeled, cored, and sliced,sifted all-purpose flour,white sugar,ground cinnamon,salt,butter, softened",https://www.allrecipes.com/recipe/229274/apple-crisp-perfect-and-easy/,/229274/,"apples -,all-purpose flour,white sugar,ground cinnamon,salt,butter"
8206,"20462,18744,6595,6305","sugar-based curing mixture (such as Morton® Tender Quick®),liquid smoke, or more to taste,thawed whole turkey, neck and giblets removed,cooking oil",https://www.allrecipes.com/recipe/254884/smoked-turkey-without-smoker/,/254884/,"sugar-based curing mixture (such Morton® Tender Quick®),liquid smoke, or more to taste,whole turkey, neck giblets,cooking oil"
8207,"2496,18866,23274,1502,20382,6595,6305,3fd27ffd6afa3a233c8efb5a6a636efe","hot water,kosher salt,vegetable broth,honey,bag of ice cubes,(15 to 20) pound turkey, giblets removed,vegetable oil, or as needed,1 cup wood chips",https://www.allrecipes.com/recipe/229236/honey-brined-smoked-turkey/,/229236/,"hot water,kosher salt,vegetable broth,honey,bag of ice,(15 to 20) pound turkey, giblets,vegetable oil, or,1 cup wood chips"
8209,"1526,16157,16278,2858,16424,22082","white sugar,butter,milk,peanut butter,vanilla extract,quick-cooking oats",https://www.allrecipes.com/recipe/26183/no-bake-peanut-butter-cookies-iii/,/26183/,"white sugar,butter,milk,peanut butter,vanilla extract,quick-cooking oats"
8210,"1684,2359,16421,1526,16339,5015,16317,3819","all-purpose flour,baking soda,salt,white sugar,butter, softened,mashed overripe bananas,eggs, beaten,chopped walnuts",https://www.allrecipes.com/recipe/67937/extreme-banana-nut-bread-ebnb/,/67937/,"all-purpose flour,baking soda,salt,white sugar,butter,overripe bananas,eggs,walnuts"
8211,"1684,1526,2359,16386,16421,16317,6379,16278,5107,16424,4529,8610,3819","all-purpose flour,white sugar,baking soda,ground cinnamon,salt,egg, lightly beaten,vegetable oil,milk,lemon juice,vanilla extract,shredded zucchini,miniature semisweet chocolate chips,chopped walnuts",https://www.allrecipes.com/recipe/222601/zucchini-chocolate-chip-muffins/,/222601/,"all-purpose flour,white sugar,baking soda,ground cinnamon,salt,egg,vegetable oil,milk,lemon juice,vanilla extract,zucchini,miniature semisweet chocolate chips,walnuts"
8212,"4513,6309,2882,27038,3752,4342,4405,18868","soybean sprouts,sesame oil,soy sauce,Korean chile powder,sesame seeds,garlic, minced,chopped green onion,rice wine vinegar, or to taste",https://www.allrecipes.com/recipe/192812/kongnamool-korean-soybean-sprouts/,/192812/,"soybean sprouts,sesame oil,soy sauce,Korean chile powder,sesame seeds,garlic,green onion,rice wine vinegar, or to taste"
8214,"4529,2363,4397,16317,16157,4409,20888,20482","shredded zucchini, squeezed dry,seasoned bread crumbs, divided,onion, chopped,eggs, beaten,butter, melted,chopped fresh parsley,seafood seasoning (such as Old Bay®),vegetable oil, or as needed",https://www.allrecipes.com/recipe/286223/easy-zucchini-cakes/,/286223/,"zucchini, dry,seasoned bread crumbs,onion,eggs,butter,fresh parsley,seafood seasoning (such Old Bay®),vegetable oil, or"
8215,"5375,4397,6307,6494,5106,18930,1525,16429,20244,4574,16157,7111,4516","bacon,onion, diced,olive oil,skinless, boneless chicken breast halves,lemon, juiced, divided,balsamic vinegar,brown sugar,finely chopped rosemary,red pepper flakes,whole peeled tomatoes,butter,gnocchi,fresh spinach",https://www.allrecipes.com/recipe/275880/chicken-with-gnocchi/,/275880/,"bacon,onion,olive oil,chicken breast halves,lemon,balsamic vinegar,brown sugar,rosemary,pepper flakes,whole tomatoes,butter,gnocchi,fresh spinach"
8217,"3707,6307,18930,1525","baby carrots,olive oil,balsamic vinegar,brown sugar",https://www.allrecipes.com/recipe/57348/balsamic-glazed-carrots/,/57348/,"baby carrots,olive oil,balsamic vinegar,brown sugar"
8218,"2362,2496,1684,16421,6300","active dry yeast,warm water (100 to 110 degrees F/40 to 45 degrees C),all-purpose flour, or as needed - divided,salt,vegetable shortening",https://www.allrecipes.com/recipe/228430/traditional-pita-breads/,/228430/,"active dry yeast,warm water (100 to 110 degrees F/40 to 45 degrees C),all-purpose flour, or -,salt,vegetable shortening"
8220,"4393,6307,18866,16406","fresh okra pods, sliced 1/3 inch thick,olive oil,kosher salt, or to taste,black pepper, or to taste",https://www.allrecipes.com/recipe/204478/roasted-okra/,/204478/,"fresh okra pods, 1/3 thick,olive oil,kosher salt, or to taste,black pepper, or to taste"
8221,"5389,16157,1525","bone-in fully cooked ham steak,butter, cubed,brown sugar",https://www.allrecipes.com/recipe/236432/brown-sugar-ham-steak/,/236432/,"bone- ham steak,butter,brown sugar"
8222,"16339,4342,4409,18767,16429,16423,18752,3ca0c41e392f0debdc9089659b0ddb93","unsalted butter, softened, divided,garlic, minced,minced fresh parsley,minced fresh sage,minced fresh rosemary,fresh thyme leaves,sea salt, or to taste,aluminum foil or parchment paper",https://www.allrecipes.com/recipe/8394774/herb-butter-for-steak/,/8394774/,"butter,garlic,fresh parsley,fresh sage,fresh rosemary,fresh thyme leaves,sea salt, or to taste,aluminum foil or parchment paper"
8223,"2879,4516,5015","plain soy milk,packed fresh spinach leaves,banana, sliced",https://www.allrecipes.com/recipe/241019/spinach-and-banana-power-smoothie/,/241019/,"plain soy milk,fresh spinach leaves,banana"
8225,"5375,4372,4572,2104,6294","bacon,lettuce,tomato,bread, toasted,mayonnaise",https://www.allrecipes.com/recipe/209578/blt/,/209578/,"bacon,lettuce,tomato,bread,mayonnaise"
8226,"4582,2496,7842,20551,16402,16396,18740,16385,16404,1526,16407","tomato sauce,water,white vinegar,ground cumin,onion powder,garlic powder,garlic salt,chili powder,paprika,white sugar,cayenne pepper",https://www.allrecipes.com/recipe/240291/homemade-taco-sauce/,/240291/,"tomato sauce,water,white vinegar,ground cumin,onion powder,garlic powder,garlic salt,chili powder,paprika,white sugar,cayenne pepper"
8227,"5376,4252,5219,20269,3758,6294,1526,18888","cooked bacon, crumbled,broccoli, cut into florets,raisins,red onion, chopped,sunflower seeds,mayonnaise,white sugar,red wine vinegar",https://www.allrecipes.com/recipe/242291/easy-broccoli-bacon-salad/,/242291/,"bacon,broccoli, florets,raisins,onion,sunflower seeds,mayonnaise,white sugar,wine vinegar"
8228,"4442,16157,24905","baking potatoes,butter, softened,heavy-duty aluminum foil",https://www.allrecipes.com/recipe/106518/campfire-baked-potatoes/,/106518/,"baking potatoes,butter,heavy-duty aluminum foil"
8229,"16421,16396,18681,16403,16386,16406,16405,16412,16393,16399,1636,16417,16401","salt,garlic powder,dried basil,dried Greek oregano,ground cinnamon,ground black pepper,dried parsley,dried rosemary, minced,dried dill weed,dried marjoram,cornstarch,ground thyme,ground nutmeg",https://www.allrecipes.com/recipe/231228/greek-seasoning-blend/,/231228/,"salt,garlic powder,basil,Greek oregano,ground cinnamon,ground black pepper,parsley,rosemary,dill weed,marjoram,cornstarch,ground thyme,ground nutmeg"
8230,"6307,4397,4572,4342,16380,3472,1502,18681,16403,16399,16421,16406,16394,20244,18930","olive oil,onion, chopped,tomatoes, peeled and cut into big chunks,garlic, minced,bay leaf,red wine,honey,dried basil,oregano,dried marjoram,salt,ground black pepper,fennel seed,crushed red pepper,balsamic vinegar, or more to taste",https://www.allrecipes.com/recipe/239059/fresh-tomato-marinara-sauce/,/239059/,"olive oil,onion,tomatoes, big chunks,garlic,bay leaf,wine,honey,basil,oregano,marjoram,salt,ground black pepper,fennel seed,pepper,balsamic vinegar, or more to taste"
8231,"6494,16169,7842,1525,16396,20244","skinless, boneless chicken breast halves,barbeque sauce (such as Sweet Baby Ray's®),distilled white vinegar,brown sugar,garlic powder,red pepper flakes",https://www.allrecipes.com/recipe/235111/slow-cooker-barbeque-chicken/,/235111/,"chicken breast halves,barbeque sauce (such Sweet Baby Ray's®),distilled white vinegar,brown sugar,garlic powder,pepper flakes"
8232,"1684,1526,7785,16421,16157,2496,1636,2496,5107,5017","all-purpose flour,white sugar, divided,baking powder,salt,cold butter,boiling water,cornstarch,cold water,lemon juice,fresh blackberries, rinsed and drained",https://www.allrecipes.com/recipe/65155/blackberry-cobbler-ii/,/65155/,"all-purpose flour,white sugar,baking powder,salt,cold butter,boiling water,cornstarch,cold water,lemon juice,fresh blackberries"
8234,"5135,2216,3810,1526,16157,16223,1526,1684,16317,20199,5044,1526,5140","Reynolds Wrap® Heavy Duty Aluminum Foil,orange ,crushed vanilla wafers,finely chopped pecans (Optional),sugar,butter, melted,cream cheese, softened,sugar,all-purpose flour,eggs, lightly beaten,white baking chocolate, chopped,fresh cranberries, coarsely chopped,granulated sugar,orange juice",https://www.allrecipes.com/recipe/242442/orange-citrus-cheesecake/,/242442/,"Reynolds Wrap® Heavy Duty Aluminum Foil,orange, vanilla wafers,pecans (Optional),sugar,butter,cream cheese,sugar,all-purpose flour,eggs,white baking chocolate,fresh cranberries,sugar,orange juice"
8235,"20382,2496,3562,5233","ice cubes,water,frozen lemonade concentrate,fresh strawberries, hulled",https://www.allrecipes.com/recipe/71929/frozen-strawberry-lemonade/,/71929/,"ice,water,lemonade concentrate,fresh strawberries"
8236,"2180,1526,1416,16157,16223,19360,5110,5107,16424,1526,16258,5233,5020","finely crushed graham cracker crumbs,white sugar,unsweetened cocoa powder,butter, melted,cream cheese at room temperature,mascarpone cheese at room temperature,grated lemon zest,lemon juice,vanilla extract,white sugar,cold heavy whipping cream,fresh strawberries, hulled and halved lengthwise, or as needed,large fresh blueberries, or as needed",https://www.allrecipes.com/recipe/233327/no-bake-cheesecake-flag-cake/,/233327/,"graham cracker crumbs,white sugar,unsweetened cocoa powder,butter,cream cheese at room temperature,mascarpone cheese at room temperature,lemon zest,lemon juice,vanilla extract,white sugar,cold heavy whipping cream,fresh strawberries, lengthwise, or,large fresh blueberries, or"
8237,"2213,16339,16223,16261,1526,16317,16424,20189","vanilla sandwich cookies (such as Golden OREO®), divided,unsalted butter, melted,cream cheese, softened,sour cream,white sugar,egg,vanilla extract,white chocolate chips, divided",https://www.allrecipes.com/recipe/261454/golden-oreo-cheesecake-treats/,/261454/,"vanilla sandwich cookies (such Golden OREO®),butter,cream cheese,sour cream,white sugar,egg,vanilla extract,white chocolate chips"
8238,"2165,1526,16157,16223,1684,16421,1526,16261,16424,16317,20200,20185,1426","chocolate cookie crumbs,white sugar,butter, melted,cream cheese, softened,all-purpose flour,salt,white sugar,sour cream,vanilla extract, divided,eggs,peppermint extract,red food coloring,crushed peppermint candies",https://www.allrecipes.com/recipe/131459/candy-cane-cheesecake/,/131459/,"chocolate cookie crumbs,white sugar,butter,cream cheese,all-purpose flour,salt,white sugar,sour cream,vanilla extract,eggs,peppermint extract,food coloring,peppermint candies"
8239,"27464,19360,20225,20199,18521","milk chocolate topped butter cookies (such as Le Petit Ecolier), crushed,mascarpone cheese,Irish cream liqueur (such as Baileys®),white chocolate, chopped,dark chocolate, chopped",https://www.allrecipes.com/recipe/261214/no-bake-baileys-cheesecake-balls/,/261214/,"milk chocolate topped butter cookies (such Le Petit Ecolier),mascarpone cheese,Irish cream liqueur (such Baileys®),white chocolate,dark chocolate"
8240,"2180,16157,1526,16223,1526,16424,16317,16261,3569,6720","crushed graham crackers,melted butter,white sugar,cream cheese, at room temperature,white sugar,vanilla extract,eggs, at room temperature,sour cream,malted milk powder,egg-shaped malted milk balls (such as Whoppers® Robin Eggs), smashed",https://www.allrecipes.com/recipe/273003/malted-milk-instant-pot-cheesecake/,/273003/,"graham crackers,butter,white sugar,cream cheese, at room temperature,white sugar,vanilla extract,eggs, at room temperature,sour cream,malted milk powder,egg-shaped malted milk balls (such Whoppers® Robin Eggs)"
8241,"20382,20544,3468,20322","finely crushed ice (to slush consistency),blue curacao liqueur,lemon-flavored vodka, divided,raspberry flavored liqueur (such as Raspberry Sour Puss®)",https://www.allrecipes.com/recipe/216767/the-rocket/,/216767/,"ice (to slush consistency),blue curacao liqueur,lemon- vodka,raspberry liqueur (such Raspberry Sour Puss®)"
8242,"5112,2496,1526,5235,20382","lime juice,cold water,white sugar,frozen sliced strawberries,ice",https://www.allrecipes.com/recipe/141083/strawberry-limeade/,/141083/,"lime juice,cold water,white sugar,strawberries,ice"
8243,"1684,16397,2359,16386,16387,16421,6311,1526,16317,1507,2496,16223,1527,1525,1507,16397,16386,16401,16387,16259,16259","all-purpose flour,ground ginger,baking soda,ground cinnamon,ground cloves,salt,margarine, softened,white sugar,egg,molasses,water,cream cheese,powdered sugar,brown sugar,molasses,ground ginger,ground cinnamon,ground nutmeg,ground cloves,whipped topping (Optional),whipped topping, or to taste (Optional)",https://www.allrecipes.com/recipe/276772/gingerbread-cheesecake-bars/,/276772/,"all-purpose flour,ground ginger,baking soda,ground cinnamon,ground cloves,salt,margarine,white sugar,egg,molasses,water,cream cheese,sugar,brown sugar,molasses,ground ginger,ground cinnamon,ground nutmeg,ground cloves,topping (Optional),topping, or to taste (Optional)"
8245,"1684,3819,16157,1525,16223,1526,16317,16278,5107,16424","all-purpose flour,chopped walnuts,butter,brown sugar,cream cheese, softened,white sugar,eggs,milk,lemon juice,vanilla extract",https://www.allrecipes.com/recipe/261842/moms-cheesecake-cookie-bars/,/261842/,"all-purpose flour,walnuts,butter,brown sugar,cream cheese,white sugar,eggs,milk,lemon juice,vanilla extract"
8246,"2180,16157,1525,16223,1527,16317,16261,16424,16258,1338,5233","graham crackers,butter, melted,brown sugar,cream cheese, softened,confectioners' sugar,eggs,sour cream,vanilla extract,heavy cream,chocolate chips,strawberries",https://www.allrecipes.com/recipe/264192/decadent-cheesecake-cups/,/264192/,"graham crackers,butter,brown sugar,cream cheese,confectioners' sugar,eggs,sour cream,vanilla extract,heavy cream,chocolate chips,strawberries"
8247,"16318,1526,16319,16421,1684,1417,1527,1350","egg whites,white sugar, divided,egg yolks,salt,all-purpose flour,cocoa powder,powdered sugar, or as needed,peppermint ice cream",https://www.allrecipes.com/recipe/273682/chocolate-peppermint-roll/,/273682/,"egg whites,white sugar,egg yolks,salt,all-purpose flour,cocoa powder,sugar, or,peppermint ice cream"
8248,"6300,1526,16317,16424,20188,1420,20185,1684,16287,16421,2359,7842,1684,16421,16278,16157,1526,6300,16424,20188","shortening,white sugar,eggs,vanilla extract,butter flavored extract,cocoa powder,red food coloring,all-purpose flour,buttermilk,salt,baking soda,distilled white vinegar,all-purpose flour,salt,milk,butter,white sugar,shortening,vanilla extract,butter flavored extract",https://www.allrecipes.com/recipe/88443/southern-red-velvet-cake/,/88443/,"shortening,white sugar,eggs,vanilla extract,butter extract,cocoa powder,food coloring,all-purpose flour,buttermilk,salt,baking soda,distilled white vinegar,all-purpose flour,salt,milk,butter,white sugar,shortening,vanilla extract,butter extract"
8249,"16157,1687,1526,2356,16287,16157,16317,16424,20488,1416,20488","butter, or as needed,cake flour,white sugar,baking powder,buttermilk, at room temperature,butter, at room temperature,eggs, at room temperature,vanilla extract,orange food coloring powder,cocoa powder,black food coloring powder",https://www.allrecipes.com/recipe/267835/halloween-buttermilk-bundt-cake/,/267835/,"butter, or,cake flour,white sugar,baking powder,buttermilk, at room temperature,butter, at room temperature,eggs, at room temperature,vanilla extract,orange food coloring powder,cocoa powder,black food coloring powder"
8250,"1684,2356,16421,1526,16157,16278,16317,16424,1363,1684,1526,16347,16157,1338,16424","cooking spray,all-purpose flour,baking powder,salt,white sugar,butter, at room temperature,milk,eggs,vanilla extract,snack-size chocolate-covered wafer candy bars (such as Kit Kat®), coarsely chopped, or more to taste ,all-purpose flour,white sugar,evaporated milk,butter,chocolate chips,vanilla extract",https://www.allrecipes.com/recipe/234956/kit-kat-bundt-cake/,/234956/,"cooking spray,all-purpose flour,baking powder,salt,white sugar,butter, at room temperature,milk,eggs,vanilla extract,snack-size chocolate-covered wafer candy bars (such Kit Kat®), or more to taste, all-purpose flour,white sugar,evaporated milk,butter,chocolate chips,vanilla extract"
8251,"4615,16317,6420,1526,16424,1684,2356,2359,16386,16421,16223,16157,16424,1527","yams, peeled and cubed,eggs,canola oil,white sugar,vanilla extract,all-purpose flour,baking powder,baking soda,ground cinnamon,salt,cream cheese,butter, softened,vanilla extract,confectioners' sugar",https://www.allrecipes.com/recipe/207861/candied-yam-cupcakes/,/207861/,"yams,eggs,canola oil,white sugar,vanilla extract,all-purpose flour,baking powder,baking soda,ground cinnamon,salt,cream cheese,butter,vanilla extract,confectioners' sugar"
8252,"21043,16317,6379,16278,1526,16424,2356,2359,16421,1684,18464,6300,16157,16424,1527,16278,20189","Amish Friendship Bread Starter (see footnote for recipe link),eggs,vegetable oil,milk,white sugar,vanilla extract,baking powder,baking soda,salt,all-purpose flour,cherry Jell-O®,vegetable shortening,butter, softened,vanilla extract,sifted confectioners' sugar,milk,white chocolate chips, or as needed (Optional)",https://www.allrecipes.com/recipe/218218/cherry-amish-friendship-bread-cupcakes-with-buttercream-frosting/,/218218/,"Amish Friendship Bread Starter (see footnote for recipe link),eggs,vegetable oil,milk,white sugar,vanilla extract,baking powder,baking soda,salt,all-purpose flour,cherry Jell-O®,vegetable shortening,butter,vanilla extract,confectioners' sugar,milk,white chocolate chips, or (Optional)"
8253,"20185,1416,16157,1526,16317,16421,16424,16287,1684,2359,7842,16223,16157,16424,1527","red food coloring,unsweetened cocoa powder,butter,white sugar,eggs,salt,vanilla extract,buttermilk,flour,baking soda,white vinegar,cream cheese, softened,butter, softened,vanilla extract,confectioners' sugar, or to taste",https://www.allrecipes.com/recipe/218312/savannahs-perfectly-ravishing-red-velvet-cake/,/218312/,"food coloring,unsweetened cocoa powder,butter,white sugar,eggs,salt,vanilla extract,buttermilk,flour,baking soda,white vinegar,cream cheese,butter,vanilla extract,confectioners' sugar, or to taste"
8255,"16258,1526,16424,16339,16386,1525,7777,16278,16317,16339,5188,1526","heavy cream,white sugar,vanilla extract,unsalted butter, softened,ground cinnamon,brown sugar,pancake mix,milk,eggs,unsalted butter, or more as needed,finely chopped fresh pineapple,granulated sugar",https://www.allrecipes.com/recipe/285720/pineapple-upside-down-pancakes-with-vanilla-cream-sauce/,/285720/,"heavy cream,white sugar,vanilla extract,butter,ground cinnamon,brown sugar,pancake mix,milk,eggs,butter, or more,fresh pineapple,sugar"
8256,"1526,2882,2496,4342,4343,6522,4405","white sugar,soy sauce,water,minced garlic,minced fresh ginger,bone-in chicken thighs with skin,chopped green onions",https://www.allrecipes.com/recipe/222712/soy-sauce-chicken/,/222712/,"white sugar,soy sauce,water,garlic,fresh ginger,bone-chicken thighs with skin,green onions"
8257,"16339,4342,16258,16223,16238,16421,16401,16408","unsalted butter,garlic, crushed,heavy whipping cream,cream cheese, softened,grated Parmesan cheese,salt, or to taste,ground nutmeg, or to taste,ground white pepper, or to taste",https://www.allrecipes.com/recipe/267874/easy-keto-alfredo-sauce/,/267874/,"butter,garlic,heavy whipping cream,cream cheese,Parmesan cheese,salt, or to taste,ground nutmeg, or to taste,ground white pepper, or to taste"
8259,"1684,16421,2356,16278,16278,16317,16339,16339","all-purpose flour,salt,baking powder,milk,milk,egg,melted unsalted butter,unsalted butter",https://www.allrecipes.com/recipe/260537/easy-blini-russian-pancake/,/260537/,"all-purpose flour,salt,baking powder,milk,milk,egg,butter,butter"
8261,"6307,18888,4342,16403,18873,16421,16406,17669,20496,10895,16225,12341,4335,20269","olive oil,red wine vinegar,garlic, minced,dried oregano,Dijon mustard,salt,ground black pepper,gemelli pasta,firmly packed baby spinach leaves,cherry tomatoes, halved,crumbled feta cheese,pitted Kalamata olives, halved,English cucumber, peeled and diced,red onion, thinly sliced",https://www.allrecipes.com/recipe/286102/greek-inspired-gemelli-pasta-salad/,/286102/,"olive oil,wine vinegar,garlic,oregano,Dijon mustard,salt,ground black pepper,gemelli pasta,baby spinach leaves,cherry tomatoes,feta cheese,Kalamata olives,English cucumber,onion"
8262,"f0ed9c72fe4cc05e47eb87b4ea1b7837,4339,20245,16396,16407,ba45e437c0d5783d17b992abd8c67874,4582","cooking spray,eggplant, peeled and cut into 3/4-inch cubes,Italian seasoning,garlic powder,cayenne pepper, or to taste,salt and ground black pepper to taste,plain tomato sauce",https://www.allrecipes.com/recipe/286181/spicy-roasted-eggplant/,/286181/,"cooking spray,eggplant,Italian seasoning,garlic powder,cayenne pepper, or to taste,salt ground black pepper to taste,plain tomato sauce"
8264,"1525,18783,16404,5346,3452,4342,1502,7428,7767","brown sugar,fajita seasoning (such as Fiesta®),Hungarian sweet paprika,pork spareribs, fat trimmed,beer,garlic, minced,honey,Worcestershire sauce,prepared brown mustard",https://www.allrecipes.com/recipe/216985/tender-pork-spare-ribs/,/216985/,"brown sugar,fajita seasoning (such Fiesta®),Hungarian sweet paprika,pork spareribs, fat,beer,garlic,honey,Worcestershire sauce,brown mustard"
8265,"34939,1526,1636,16424,6306,5222","Almond Breeze Vanilla almondmilk,sugar,cornstarch + 2 teaspoons cornstarch,vanilla extract,coconut oil,fresh raspberries",https://www.allrecipes.com/recipe/264715/vanilla-pops-with-fresh-berries/,/264715/,"Almond Breeze Vanilla almondmilk,sugar,cornstarch + 2 teaspoons cornstarch,vanilla extract,coconut oil,fresh raspberries"
8266,"34612,22884,7785,5110,16421,22882,6420,1526,16424,5020,5222","Almond Breeze Vanilla almondmilk,Blue Diamond Almond Flour,baking powder,lemon, zested,salt,vegan margarine, softened,canola oil,sugar,vanilla,blueberries,raspberries",https://www.allrecipes.com/recipe/258303/berry-lemon-muffins/,/258303/,"Almond Breeze Vanilla almondmilk,Blue Diamond Almond Flour,baking powder,lemon,salt,vegan margarine,canola oil,sugar,vanilla,blueberries,raspberries"
8267,"2496,1526,2362,22884,27093,16317,16339,16278,1526,16424,16339,3864,1526,1525,16386,16339,1527,16223,16424,16421,19316","warm water,sugar,active dry yeast,Blue Diamond Almond Flour,gluten-free flour blend,eggs,butter, melted,milk,sugar,vanilla,butter,almond butter,sugar,brown sugar,ground cinnamon,butter, softened,powdered sugar,cream cheese,vanilla,salt,Blue Diamond Almond Breeze Vanilla Almond Milk",https://www.allrecipes.com/recipe/285915/zero-gluten-cinnamon-rolls/,/285915/,"warm water,sugar,active dry yeast,Blue Diamond Almond Flour,gluten-free flour blend,eggs,butter,milk,sugar,vanilla,butter,almond butter,sugar,brown sugar,ground cinnamon,butter,sugar,cream cheese,vanilla,salt,Blue Diamond Almond Breeze Vanilla Almond Milk"
8268,"20193,1526,16317,16424,1684,2359,2356,2360,34611,5e85b7a865f41c7c260efe1cfb40d5b5,1527,6300,16424,34612,c78a724331d3ae86f7c852e5c03f4190","butter flavored shortening,sugar,egg,vanilla,all-purpose flour,baking soda,baking powder,cream of tartar,Almond Breeze Original almondmilk, or more as needed, divided,Decorator sugar or sprinkles,powdered sugar,vegetable shortening,vanilla,Almond Breeze Vanilla almondmilk, or more as needed,Food coloring",https://www.allrecipes.com/recipe/285474/halloween-sugar-cookies/,/285474/,"butter shortening,sugar,egg,vanilla,all-purpose flour,baking soda,baking powder,cream of tartar,Almond Breeze Original almondmilk, or more,Decorator sugar or sprinkles,sugar,vegetable shortening,vanilla,Almond Breeze Vanilla almondmilk, or more,Food coloring"
8269,"5015,5233,34940,5188,10863,3844","banana,fresh strawberries,Almond Breeze Original or Unsweetened Original almondmilk,fresh or juice packed pineapple,slivered or sliced almonds (Optional),flax seeds (Optional)",https://www.allrecipes.com/recipe/264729/strawberry-banana-breeze-smoothie/,/264729/,"banana,fresh strawberries,Almond Breeze Original or Unsweetened Original almondmilk,fresh or juice pineapple,or almonds (Optional),flax seeds (Optional)"
8270,"34611,5121,5188,10863,3844","Almond Breeze Original or Unsweetened Original almondmilk,fresh or frozen mango cubes,fresh, frozen, or juice-packed pineapple chunks,toasted slivered or sliced almonds (Optional),ground flax seeds (Optional)",https://www.allrecipes.com/recipe/264728/pineapple-mango-coconut-smoothie/,/264728/,"Almond Breeze Original or Unsweetened Original almondmilk,fresh or mango,fresh, or pineapple chunks,or almonds (Optional),ground flax seeds (Optional)"
