ingredientID,ingredients,recipeinfo
"4442,6294,4397,16420,16278,16157,20891,16421,16406,16404,3688,16323","potatoes, peeled and diced,mayonnaise,onion, finely diced,yellow mustard,milk,butter, cut into pieces,sweet pickle juice,salt,ground black pepper,ground paprika, or more to taste,sweet pickles, diced,hard-cooked eggs, divided",https://www.allrecipes.com/recipe/285838/mustard-potato-salad/
"20881,4397,5375,5821,4572,3725,2805,2496,4342,3717,5520,16421","smoked ham hocks,white onion,thick-cut bacon, cut into chunks,fresh chorizo sausage,tomatoes, chopped,jalapeno peppers, sliced,pinto beans, undrained,water as needed,garlic, chopped,chopped fresh cilantro,chicken bouillon granules,salt to taste",https://www.allrecipes.com/recipe/279444/charro-beans-frijoles-charros/
"16339,16417,16414,1525,4537,6307,1644,25508,3748","unsalted butter, melted,dried thyme,rubbed sage,light brown sugar,1-inch cubes peeled, seeded butternut squash,olive oil,quinoa, rinsed and drained,Swanson® Chicken Broth,raw pumpkin seeds",https://www.allrecipes.com/recipe/245085/roasted-butternut-squash-quinoa-with-pumpkin-seeds/
"16339,1684,16276,16401,16421,2329,16317,16215,5267,24905","unsalted butter,all-purpose flour,whole milk,ground nutmeg,Salt and pepper to taste,frozen puff pastry, thawed,egg, slightly beaten,grated white Cheddar cheese,thinly sliced country ham, halved,Reynolds Wrap® Aluminum Foil",https://www.allrecipes.com/recipe/244895/country-ham-and-cheddar-mini-hand-pies/
"16157,20269,4342,1684,28632,4357,10041,6442,20453,16403,16379,16421,2377","butter,chopped red onion,minced garlic,all-purpose flour,Swanson® Unsalted Chicken Stock,baby kale, roughly chopped,cannellini beans, drained and rinsed,cubed, cooked chicken,roma (plum) tomatoes, seeded and chopped,dried oregano,dried basil,salt and pepper to taste,unbaked pie crust",https://www.allrecipes.com/recipe/245078/tuscan-chicken-pot-pie/
"17479,35059,2496,16317,6420,5233,1527,16339,20347,16278","French vanilla cake mix (such as Duncan Hines®),instant strawberry pudding mix,water,eggs, lightly beaten,canola oil,diced fresh strawberries,powdered sugar,unsalted butter, softened,strawberry extract, or to taste,milk, or as needed",https://www.allrecipes.com/recipe/286117/strawberry-pudding-cake/
"6522,16421,6307,4663,4342,21671,25508,3474,16380,16423,1684,16258","boneless, skinless chicken thighs, cut into 2-inch pieces,salt and pepper to taste,olive oil,shallots, finely chopped,garlic, minced,sliced assorted wild mushrooms, such as chanterelles or shiitake,Swanson® Chicken Broth,dry white wine,bay leaf,chopped fresh thyme leaves,flour,cream",https://www.allrecipes.com/recipe/245094/chicken-and-wild-mushrooms-with-white-wine-and-cream/
"2496,1644,16421,6494,16421,16406,16396,16403,16404,6307,5106,6307,18873,1502,3706","water,uncooked quinoa,salt,boneless, skinless chicken breast,salt,ground black pepper,garlic powder,ground oregano,ground paprika,olive oil,lemon, juiced,olive oil,Dijon mustard,honey,salt and ground black pepper to taste,arugula",https://www.allrecipes.com/recipe/8344103/quinoa-and-arugula-salad-with-chicken/
"2900,16169,2363","extra-firm tofu,barbeque sauce,dry seasoned bread crumbs",https://www.allrecipes.com/recipe/8344925/baked-bbq-breaded-tofu/
"4315,2067,4317,21796,16317,6496,16169,16215","cooking spray,cream-style corn,dry corn muffin mix (such as Jiffy®),frozen corn kernels, thawed,plain Greek yogurt,eggs,chopped cooked chicken,barbeque sauce,shredded Cheddar cheese",https://www.allrecipes.com/recipe/8344122/bbq-chicken-cornbread-bake/
"28560,5103,3804,25209,18860","low-fat vanilla Greek yogurt,chopped kiwi,chopped macadamia nuts,agave nectar,chopped fresh mint",https://www.allrecipes.com/recipe/285020/tart-tropical-parfait/
"2231,4432,4405,16317,6294,18873,8759,20235,16406,18111,6420","saltine crackers, crushed,bell pepper, minced,green onions, white parts only, minced,egg, lightly beaten,mayonnaise, or more to taste,Dijon mustard, or more to taste,cooked blue crabmeat, drained,seafood seasoning (such as Old Bay®),ground black pepper,Italian-seasoned bread crumbs, or more as needed,canola oil, or more as needed",https://www.allrecipes.com/recipe/286220/easy-fried-crab-cakes/
"25194,5159,3814,27289,16159","Greek yogurt, low fat,chopped peaches,pine nuts,balsamic glaze,chopped fresh basil",https://www.allrecipes.com/recipe/285022/savory-peach-parfait/
"5248,1526,3473,5222,5017,5111,20190,3478,20382,16429","grapefruit juice,white sugar,dry rosé ,fresh raspberries,fresh blackberries,limes, sliced,brandy,club soda,ice, or as needed,fresh rosemary",https://www.allrecipes.com/recipe/285023/rose-wine-and-berry-sangria/
"5140,1526,3472,5135,5201,5233,20190,3478,20382,18860","orange juice,white sugar,red wine,orange slices,sliced plums,sliced fresh strawberries,brandy,club soda,ice, or as needed,fresh mint",https://www.allrecipes.com/recipe/285025/red-wine-and-orange-sangria/
"16317,25194,16420,10895,4302,5107,16419,16396,20496,2078","eggs,plain low-fat Greek yogurt,mustard, or to taste,cherry tomatoes, diced,chopped fresh chives, or to taste,lemon juice,chopped fresh dill, or to taste,garlic powder, or to taste,sea salt and ground black pepper to taste,baby spinach, or to taste,whole grain bread, toasted",https://www.allrecipes.com/recipe/279942/greek-yogurt-egg-salad-sandwich/
"1684,16339,1526,16317,1526,1684,5225,3789,5107,16424","flour,unsalted butter,white sugar,eggs,white sugar, or to taste,all-purpose flour,chopped rhubarb, or more to taste,shredded coconut,lemon juice,vanilla extract",https://www.allrecipes.com/recipe/241999/lemon-rhubarb-bars/
"1684,2356,16386,16421,16317,1527,16278,6305,16424,5015,5233,20482","all-purpose flour,baking powder,ground cinnamon,salt,eggs,confectioners' sugar,milk,vegetable oil,vanilla extract,bananas, chopped,chopped strawberries,vegetable oil for frying",https://www.allrecipes.com/recipe/246232/strawberry-banana-fritters/
"1684,2356,2359,16421,16278,16294","oil for frying,all-purpose flour,baking powder,baking soda,salt (Optional),milk,sweetened condensed milk",https://www.allrecipes.com/recipe/279209/milky-sweet-fritters/
"4286,5376,4405,1684,16278,16317,16238","cauliflower, broken into florets,cooked bacon, chopped,green onions, chopped,salt and ground black pepper to taste,all-purpose flour,milk,egg, beaten,grated Parmesan cheese",https://www.allrecipes.com/recipe/236981/perfect-cauliflower-fritters/
"6527,16317,4431,4397,22884,6294,4342,16385,27343,16421,16406,20551,24865,6419","skinless, boneless chicken thighs, cut into 1-inch pieces,eggs, lightly beaten,Hatch green chiles, drained,chopped onion,almond flour,mayonnaise,garlic, peeled and smashed,chili powder,chipotle chile powder,salt,ground black pepper,ground cumin,Buffalo wing sauce, or to taste,avocado oil, or as needed",https://www.allrecipes.com/recipe/270535/spicy-chile-chicken-fritters/
"4529,4311,4397,1684,16391,16317,20482","shredded zucchini,fresh corn, kernels cut from cob,finely chopped onion,all-purpose flour,curry powder,large egg, beaten,salt and ground black pepper to taste,olive oil for frying, or as needed",https://www.allrecipes.com/recipe/223514/curried-zucchini-corn-fritters/
"16317,6446,22318,24865,4292,16210,4279,6305","egg,shredded cooked chicken,panko bread crumbs,Buffalo wing sauce,minced celery,crumbled blue cheese,minced carrot,vegetable oil",https://www.allrecipes.com/recipe/270534/buffalo-chicken-fritters/
"4529,16421,16317,1684,16238,16421,16238,16421,16261","zucchini, finely grated,salt,egg,all-purpose flour,Parmesan cheese,salt,ground black pepper to taste,oil for frying,grated Parmesan cheese, or to taste,salt,sour cream, for topping",https://www.allrecipes.com/recipe/270257/zucchini-parmesan-cheese-fritters/
"17600,16421,16238,16317,4314,4397,16157,6305","biscuit baking mix (such as Bisquick®),salt,ground black pepper to taste,shredded Parmesan cheese,eggs,whole kernel corn, drained,finely chopped onion,butter,vegetable oil",https://www.allrecipes.com/recipe/223515/memas-corn-fritters/
"6527,4292,4397,4279,4342,16429,16317,22884,6294,16421,16406,6419","skinless, boneless chicken thighs, cut into 1-inch pieces,celery, roughly chopped,chopped onion,chopped carrots,garlic, peeled and smashed,fresh rosemary leaves,egg, lightly beaten,almond flour,mayonnaise,salt,ground black pepper,avocado oil, or as needed, for frying",https://www.allrecipes.com/recipe/270532/rosemary-chicken-fritters/
"4638,17600,16278,16317,16238,16157,27605,20482","seeded, grated summer squash,all-purpose baking mix (such as Bisquick®),milk,egg,grated Parmesan cheese,butter, melted,salt and ground black pepper to taste,garlic and herb seasoning, or more to taste,oil for frying, or as needed",https://www.allrecipes.com/recipe/270262/easy-squash-fritters/
"4393,4572,4397,6029,16317,20482","fresh okra, sliced in 1/8 inch pieces,tomato, diced,onion, diced,instant grits,eggs, lightly beaten,salt and black pepper to taste,oil for frying, or as needed",https://www.allrecipes.com/recipe/111950/okra-fritters/
"26804,4397,4657,3717,16419,16390,20558,20482","chana dal lentils,onion, minced,green chile peppers, minced,fresh cilantro, minced,fresh dill, minced,cumin seeds,hot chile oil,vegetable oil for frying, or as needed",https://www.allrecipes.com/recipe/285687/masala-vada-lentil-fritters/
"1684,1526,2356,16386,16397,16421,16401,16258,16313,16317,5159","vegetable oil for frying,unbleached all-purpose flour,white sugar,baking powder,ground cinnamon,ground ginger,salt,ground nutmeg,heavy whipping cream,vanilla yogurt,egg,peeled and diced fresh peaches, or more to taste",https://www.allrecipes.com/recipe/238077/peach-fritters/
"1684,16391,16317,2879,4314","all-purpose flour,curry powder, or more to taste,egg,soy milk,salt,whole kernel corn,olive oil for frying, as needed",https://www.allrecipes.com/recipe/61413/curried-corn-fritters/
"4315,1684,16278,16317,1526,16421,6305,2356,16424,16406,20482","creamed corn,all-purpose flour, or as needed,milk,egg, beaten,white sugar,salt,vegetable oil,baking powder,vanilla extract,ground black pepper,oil for frying, or as needed",https://www.allrecipes.com/recipe/270739/mamies-corn-fritters/
"4556,22884,4397,6307,16421,16406,16418","shredded sweet potato,almond flour,finely diced onions,olive oil,salt,freshly ground black pepper,ground turmeric,avocado oil cooking spray",https://www.allrecipes.com/recipe/278143/air-fryer-vegan-sweet-potato-fritters/
"4638,4397,1684,16317,2356,16421,16157,16215,4397,16261","yellow squash, grated,grated onion,all-purpose flour,egg, beaten,baking powder,salt,butter, or more as needed,shredded Cheddar cheese, or to taste,chopped onion, or to taste,sour cream, or to taste",https://www.allrecipes.com/recipe/274643/summer-squash-fritters/
"22005,4397,4442,1684,2496,4311,16317,5520,16421,2356,2359,2496","shrimp - peeled, deveined, and chopped,onion, chopped,potato, diced,all-purpose flour,water,frozen corn,egg,chicken bouillon granules,salt,baking powder,baking soda,hot water,vegetable oil for frying",https://www.allrecipes.com/recipe/270259/cucur-udang-prawn-fritters/
"35167,1684,16238,16317,18767,6307","Green Giant Veggie Spirals® Butternut Squash, thawed,all-purpose flour,grated Parmesan cheese,large eggs, lightly beaten,chopped fresh sage (Optional),Salt and ground black pepper to taste,olive oil",https://www.allrecipes.com/recipe/280594/butternut-squash-fritters/
"10022,1651,5267,4405,22318,16317,18723,16406,16278,1684,22318,16421","cooked red beans,cooked rice,finely chopped ham,green onions, chopped,panko bread crumbs,eggs, divided,Cajun or Creole seasoning, divided,ground black pepper,milk,all-purpose flour,panko bread crumbs,vegetable oil for deep frying,salt",https://www.allrecipes.com/recipe/279206/creole-red-beans-and-rice-fritters/
"1632,4315,2675,4397,1684,2356,16421,1526,16278,20482","finely ground cornmeal,cream-style corn,minced clams, drained,onion, finely chopped,all-purpose flour,baking powder,salt,white sugar,milk, or as needed,vegetable oil for frying",https://www.allrecipes.com/recipe/223513/jimmys-clam-and-corn-fritters/
"4529,4522,4279,16421,19065,2356,16404,16317,6305","shredded zucchini,shredded yellow squash,shredded carrots,salt,corn muffin mix,baking powder,sweet paprika,eggs, lightly beaten,vegetable oil, or more as needed",https://www.allrecipes.com/recipe/222378/zucchini-fritters/
"22005,16317,4663,6309,1636,1525,5597,4342,2112,16317,20482","uncooked medium shrimp, peeled and deveined,egg, lightly beaten,minced shallot,sesame oil,cornstarch,packed light brown sugar,fish sauce,garlic, minced,salt and ground black pepper to taste,fine bread crumbs,eggs, beaten,vegetable oil for frying, or as needed",https://www.allrecipes.com/recipe/271154/easy-crispy-vietnamese-shrimp-balls/
"5429,4405,22106,443,5592,11444,1684,16317,2112","chunk chicken breast, drained and flaked,green onions, chopped,shredded sharp Cheddar cheese,shredded pepperjack cheese,hot pepper sauce (such as Frank's RedHot®),ranch dressing mix,oil for frying,all-purpose flour,eggs, beaten,plain bread crumbs",https://www.allrecipes.com/recipe/205646/buffalo-chicken-dipping-balls/
"18111,16238,22106,16278,16317,16223,20482","Italian-seasoned bread crumbs,grated Parmesan cheese,shredded sharp Cheddar cheese,milk,egg,cream cheese,vegetable oil for frying, or as needed",https://www.allrecipes.com/recipe/275111/fried-cheese-balls/
"3819,21267,16317,2496,7834,1684,6420","California walnuts,fresh, unseasoned bread crumbs,eggs,water,pimento-stuffed green olives, drained,all-purpose flour,canola oil",https://www.allrecipes.com/recipe/269599/fried-olives/
"16223,4634,2355,20475","cream cheese, softened,diced jalapeno peppers,wonton wrappers,sweet chili sauce,oil for deep frying",https://www.allrecipes.com/recipe/166991/jalapeno-popper-wontons/
"4442,16421,6305,4432,4397,4342,3103,3640,7842,20551,16406,16317,2112,1684,20482","potatoes, peeled and cubed,salt, divided,vegetable oil,green bell pepper, chopped,chopped onion,garlic, minced,ground beef,tomato paste,distilled white vinegar,ground cumin,ground black pepper,eggs,dry bread crumbs,all-purpose flour,vegetable oil for frying",https://www.allrecipes.com/recipe/217840/papas-rellenas-fried-stuffed-potatoes/
"4366,20384,16380,4342,5212,2496,1650,18866,16423","leeks,whole chicken,bay leaf,garlic, halved,pitted prunes,cold water, or more as needed ,uncooked white rice,kosher salt, or more to taste,freshly ground black pepper to taste,fresh thyme leaves",https://www.allrecipes.com/recipe/8347912/scottish-cock-a-leekie-soup/
"16261,6294,5112,3717,20235,23002","sour cream,mayonnaise,lime juice,finely chopped fresh cilantro,seafood seasoning (such as Old Bay®),ground ancho chile pepper",https://www.allrecipes.com/recipe/238599/baja-sauce-for-fish-or-shrimp-tacos/
"1636,2496,11287,4653","cornstarch,water,cherry juice,agar-agar",https://www.allrecipes.com/recipe/131067/vegan-gelatin/
"682,2496,1425,5145,16386,16382,1526,19113,16397,16387,1502,5135","black tea bag,boiling water,unflavored gelatin,orange, zested,ground cinnamon,ground cardamom,white sugar,almond extract (Optional),ground ginger (Optional),ground cloves (Optional),honey (Optional),orange, peeled and chopped (Optional)",https://www.allrecipes.com/recipe/201527/chai-tea-gelatin/
"4335,18468,2496,1526,16421,7842,6294","cucumber, peeled and shredded,lime flavored Jell-O® mix,boiling water,white sugar,salt,white vinegar,mayonnaise",https://www.allrecipes.com/recipe/83842/cool-cucumber-molded-salad/
"16258,2496,1526,1425,16261,16424,19113,20683","heavy cream,water,sugar,unflavored gelatin,sour cream,vanilla extract,almond extract,frozen lingonberries, thawed",https://www.allrecipes.com/recipe/55044/swedish-cream/
"18468,18471,18476,2496,2496,5195,1425,2180,16157,1525,16258,1526,16424","lime flavored Jell-O® mix,orange flavored Jell-O® mix,strawberry flavored Jell-O®,boiling water, divided,cold water, divided,canned pineapple juice,unflavored gelatin,graham cracker crumbs,butter, melted,brown sugar,chilled heavy cream,white sugar,vanilla extract",https://www.allrecipes.com/recipe/220153/broken-glass-cake/
"2496,1425,2496,16278,1526,19113","water,unflavored gelatin powder,water,milk,sugar,almond extract",https://www.allrecipes.com/recipe/62723/almond-jelly/
"580,547,247","low-fat cottage cheese,sugar-free lemon flavored Jell-O® mix,lite frozen whipped topping, thawed",https://www.allrecipes.com/recipe/87198/cottage-cheese-fluff/
"11137,2496,18468,18467,6294,16347,16218,3810","crushed pineapple, drained with juice reserved,water, or as needed,lime flavored Jell-O® mix,lemon flavored Jell-O® mix,mayonnaise,canned evaporated milk,small curd cottage cheese,coarsely chopped pecans",https://www.allrecipes.com/recipe/131454/holiday-green-gelatin-salad/
"1421,2496,11137,8084,16223,16261,1526,16424","grape flavored Jell-O® mix,boiling water,crushed pineapple, undrained,blueberry pie filling,cream cheese, softened,sour cream,white sugar,vanilla extract",https://www.allrecipes.com/recipe/57798/blueberry-gelatin-salad/
"5190,5038,16223,2477,18464","crushed pineapple with juice,pitted Bing cherries in water,cream cheese, cut into pieces,cola-flavored carbonated beverage, or as needed.,cherry Jell-O®",https://www.allrecipes.com/recipe/217832/bing-cherry-salad/
"1606,6311,1526,1526,16223,21316,18476,18475,2496,24826","unsalted pretzels, crushed,melted margarine,white sugar,white sugar,cream cheese, softened,frozen whipped topping (such as Cool Whip®), thawed,strawberry-flavored gelatin (such as Jell-O®),raspberry-flavored gelatin mix (such as Jell-O®),boiling water,mixed frozen berries",https://www.allrecipes.com/recipe/280413/mixed-berry-pretzel-salad/
"18476,18467,2496,2496,5233,18435","strawberry-flavored gelatin (such as Jell-O®),lemon-flavored gelatin (such as Jell-O®),boiling water,cold water,fresh strawberries, sliced (Optional),miniature marshmallows (Optional)",https://www.allrecipes.com/recipe/257689/strawberry-lemonade-marshmallow-jell-o/
"18464,2496,11231,5135,4978,3819","cherry-flavored gelatin mix (such as Jell-O®),boiling water,whole berry cranberry sauce,oranges, peeled and chopped,diced apple,chopped walnuts",https://www.allrecipes.com/recipe/229674/cranberry-jell-o-salad-with-walnuts/
"5044,2496,1526,18464,11083,5174,3810","fresh cranberries,water,white sugar,cherry-flavored gelatin (such as Jell-O®),crushed pineapple,diced pears,pecans, or more to taste",https://www.allrecipes.com/recipe/268154/cranberry-salad-with-jell-o/
"18468,2496,16347,2216","lime flavored Jell-O® mix,boiling water,cold evaporated milk,vanilla wafers, crushed",https://www.allrecipes.com/recipe/162039/mothers-whipped-lime-dessert/
"18475,11231,5145,5140,5107,11083,4292","raspberry flavored Jell-O® mix,whole cranberry sauce,orange zest,orange juice,lemon juice,pineapple tidbits, drained,sliced celery",https://www.allrecipes.com/recipe/15716/pineapple-cranberry-salad/
"8681,2496,5176,16237,247","sugar-free lime Jell-O®,boiling water,pear halves in juice,reduced-fat cream cheese, softened,reduced-fat frozen whipped topping, thawed",https://www.allrecipes.com/recipe/156739/lime-pear-gelatin-salad/
"5176,18467,16223,16278,246","pears in juice, juice drained and reserved,lemon-flavored gelatin mix (such as Jell-O®),cream cheese, softened,milk,frozen whipped topping (Cool Whip®), thawed",https://www.allrecipes.com/recipe/235747/pear-salad/
"1313,16157,1525,1526,16223,16424,5107,5110,16272,2496,18467,5107,5121,5103","crushed pretzels,butter, melted,brown sugar,white sugar,cream cheese, softened,vanilla extract,lemon, juiced,lemons, zested, or more to taste,frozen whipped topping (such as Cool Whip®), thawed,boiling water,lemon-flavored gelatin mix (such as Jell-O®),fresh lemon juice, strained,mango, peeled and chopped,kiwi, peeled and sliced",https://www.allrecipes.com/recipe/242187/lemon-pretzel-salad-with-mango-and-kiwi/
"18460,1526,2496,16508,5190,16223,16294,3810,16272","apricot flavored Jell-O® mix,white sugar,water,apricot baby food,crushed pineapple with juice,cream cheese, softened,sweetened condensed milk,chopped pecans,frozen whipped topping, thawed",https://www.allrecipes.com/recipe/13694/apricot-salad/
"18471,2496,2496,5140,5080,5148,16272,6294","orange flavored Jell-O® mix,boiling water,cold water,orange juice,red grapefruit, drained,mandarin oranges, drained,frozen non-dairy whipped topping, thawed,mayonnaise",https://www.allrecipes.com/recipe/229394/citrus-jell-o-salad/
"18476,2496,2496,4a4aba4f508ab69b60eecae41964238f,5015,12043","strawberry Jell-O® mix,boiling water,cold water,3 empty 6-ounce juice cans,banana halves, cut crosswise,red string licorice candy",https://www.allrecipes.com/recipe/223000/strawberry-firecracker-banana-wobblers/
"11137,1526,1421,16287,16272","crushed pineapple, undrained,white sugar,orange flavored Jell-O®,buttermilk,frozen whipped topping, thawed",https://www.allrecipes.com/recipe/38647/orange-buttermilk-salad/
"5044,5135,2496,1526,18464,11137","fresh cranberries,orange, peeled,boiling water,white sugar,cherry-flavored gelatin mix (such as Jell-O®),crushed pineapple with juice",https://www.allrecipes.com/recipe/240769/crancrack-cranberry-salad/
"1526,16278,1425,2496,19113,5148","white sugar,milk,unflavored gelatin (such as Knox ®),boiling water,almond extract,mandarin orange segments, undrained",https://www.allrecipes.com/recipe/169182/almond-gelatin-with-mandarin-oranges/
"2180,16157,1526,2496,1526,1425,16261,11711,16424,16258,5020","graham cracker crumbs,butter, melted,white sugar,cold water,white sugar,unflavored gelatin,sour cream,blueberry-flavored yogurt,vanilla extract,heavy whipping cream,blueberries",https://www.allrecipes.com/recipe/231055/blueberry-cream-dessert/
"1425,2496,1526,16276,19113,5061","unflavored gelatin,boiling water,white sugar,whole milk,almond extract,fruit cocktail, including syrup",https://www.allrecipes.com/recipe/63834/almond-gelatin/
"18467,2496,11137,1526,16249,16272","lemon-flavored gelatin mix (such as Jell-O®),boiling water,crushed pineapple with juice,white sugar,pimento cheese,frozen whipped topping (such as Cool Whip®), thawed",https://www.allrecipes.com/recipe/229389/pimento-cheese-jell-o-salad/
"5140,5044,1526,18471,5015,11039,4292,3819","orange juice,fresh cranberries,white sugar,orange-flavored gelatin (such as Jell-O®),bananas, diced,Granny Smith apple, diced,celery, finely chopped,chopped walnuts",https://www.allrecipes.com/recipe/268156/fresh-cranberry-salad-with-celery/
"5190,18435,13241,3810,16272","crushed pineapple in juice (such as Dole®), undrained,miniature marshmallows (such as Kraft® Jet-Puffed),instant pistachio pudding mix (such as Jell-O®),chopped pecans (such as Planters®),frozen whipped topping (such as Cool Whip®), thawed",https://www.allrecipes.com/recipe/240435/easy-watergate-salad/
"5241,21002,5131,5201,5020,5089,3789,16386,13029","cubed (1-inch) seedless watermelon,white peach, pitted and cut into small cubes,nectarine, pitted and cut into small cubes,black plum, pitted and cut into small cubes,fresh blueberries,seedless red grapes, halved,shredded coconut,ground cinnamon,nondairy whipped topping (Optional)",https://www.allrecipes.com/recipe/215586/summer-fruit-salad-ii/
"2496,18464,5045,4978,3819,5190","boiling water,cherry-flavored gelatin (such as Jell-O®),jellied cranberry sauce,apple - peeled, cored, and diced, or more to taste,chopped walnuts, or to taste,crushed pineapple with juice",https://www.allrecipes.com/recipe/234412/a-cranberry-salad-keepsake/
"5241,16225,18860,20380","watermelon,feta cheese,fresh mint leaves,bamboo toothpicks",https://www.allrecipes.com/recipe/238917/watermelon-salad-on-a-stick/
"10895,5241,16159,16225,5110,9725,25192","cherry tomatoes, halved,cubed seeded watermelon,basil leaves, thinly sliced,crumbled feta cheese,lemon zest,extra-virgin olive oil,white balsamic vinegar,salt and pepper to taste",https://www.allrecipes.com/recipe/214966/watermelon-and-tomato-salad/
"5241,4572,20415,18860,16225,16421","chilled seedless watermelon, peeled and cut into 1-inch cubes,heirloom tomatoes (preferably green or orange), seeded and cut into 1-inch cubes,sweet onion, thinly sliced,chopped fresh mint,crumbled feta cheese,salt",https://www.allrecipes.com/recipe/215580/watermelon-and-tomato-feta-salad/
"4335,5241,20269,18868,18875,5112,18860,16225","cucumbers,cubed seeded watermelon,finely chopped red onion,seasoned rice vinegar,white wine vinegar,lime juice,chopped fresh mint,feta cheese",https://www.allrecipes.com/recipe/233274/watermelon-cucumber-salad-with-sushi-vinegar-and-lime/
"6307,18860,1502,5106,22005,25562,9725,4336,5241,5012,16225,3752","olive oil,chopped fresh mint,honey,lemon, zested and juiced,shrimp, peeled and deveined,blackened seasoning, or to taste,extra-virgin olive oil, or as needed,cucumbers, peeled,cubed seedless watermelon,avocado, cut into 1/2-inch cubes,crumbled feta cheese,black sesame seeds",https://www.allrecipes.com/recipe/286115/shrimp-cucumber-and-watermelon-salad/
"20269,5112,9725,5241,4335,16225,18860","red onion, halved and sliced into thin half-moons,lime juice, or more to taste,extra-virgin olive oil,seedless watermelon, cut into cubes,baby cucumbers, seeded and cut into cubes,crumbled feta cheese,mint leaves, sliced thinly",https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/
"18930,18873,4342,18866,16406,6307,5241,16225,20269","balsamic vinegar,Dijon mustard,chopped garlic,kosher salt,freshly ground black pepper,olive oil,2-inch cubes watermelon,crumbled feta cheese,red onion, sliced very thin,coarsely ground black pepper to taste",https://www.allrecipes.com/recipe/198656/awesome-summer-watermelon-salad/
"3706,5241,20269,16225,23153","arugula,watermelon, seeded and cubed,red onion, sliced,crumbled feta cheese,balsamic vinaigrette",https://www.allrecipes.com/recipe/170404/arugula-and-watermelon-salad/
"4335,5241,5233,16225,18860,16159,5111,3819","mini cucumbers, cut into 1/2-inch pieces,mini watermelon, cut into 1/2-inch pieces,fresh strawberries, hulled and quartered,crumbled feta cheese, preferably Bulgarian,chopped fresh mint, plus more for garnish,chopped fresh basil,Persian lime, juiced,chopped toasted walnuts (Optional)",https://www.allrecipes.com/recipe/272357/danforth-salad/
"5241,5133,16225,20269,5112,18860,6307","watermelon, cubed,chopped black olives,crumbled feta cheese,red onion, sliced,lime juice,mint, thinly sliced, or more to taste,salt and ground black pepper to taste,olive oil",https://www.allrecipes.com/recipe/259028/watermelon-salad-with-mint-dressing/
"5241,4336,18860,6307,16422,16225","seedless watermelon, cut into 1-inch cubes,cucumbers, thinly sliced,fresh mint, thinly sliced,olive oil,apple cider vinegar,coarse salt and ground black pepper to taste,crumbled feta cheese",https://www.allrecipes.com/recipe/272988/watermelon-cucumber-salad/
"5241,16225,3758","watermelon, cut into bite-sized chunks,crumbled feta cheese,salted sunflower seeds",https://www.allrecipes.com/recipe/197466/easy-watermelon-salad/
"5241,16225,20269,3706,3814,4409,18860,6307,5107,16421,16406","cubed seeded watermelon,crumbled feta cheese,red onion, thinly sliced,arugula,pine nuts, toasted,chopped fresh parsley,chopped fresh mint,olive oil,fresh lemon juice,salt,freshly ground black pepper",https://www.allrecipes.com/recipe/228228/tisas-big-top-watermelon-salad/
"4372,25799,5012,5241,3717,5140,18888,1502,16258,18873,6307,6307,18860","chopped green leaf lettuce,sunflower sprouts,avocado, cut into 1/2-inch cubes,cubed seeded watermelon,chopped fresh cilantro, or to taste,orange juice,red wine vinegar,honey,heavy cream,Dijon mustard,olive oil,olive oil,finely chopped fresh mint leaves,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/264643/cool-off-the-heat-avocado-and-watermelon-salad/
"6307,18930,5241,20415,18860,16210","light olive oil,white balsamic vinegar,salt and ground black pepper to taste,watermelon, cut into bite-size cubes,sweet onion (such as Vidalia®), thinly sliced,chopped fresh mint, or more to taste,crumbled blue cheese",https://www.allrecipes.com/recipe/238093/watermelon-and-blue-cheese-salad/
"5241,6378,4405,3725,4409","cubed, seeded watermelon,grapeseed oil,chopped scallions,sliced jalapeno peppers,salt and ground black pepper to taste,chopped fresh parsley",https://www.allrecipes.com/recipe/238278/warm-watermelon-salad/
"5241,4572,20415,4405,18930,6307,27841","seedless watermelon, cut into 1-inch cubes,ripe tomato, peeled and diced,sweet onion, very thinly sliced,green onion, chopped (Optional),balsamic vinegar,olive oil,saccharine-based sugar substitute (such as Sweet'N Low®),salt and ground black pepper to taste",https://www.allrecipes.com/recipe/218888/watermelon-tomato-salad-with-balsamic-dressing/
"25328,6307,5241,18860,4397","halloumi cheese,olive oil,cubed seeded watermelon,fresh mint, sliced, or more to taste,onion, thinly sliced",https://www.allrecipes.com/recipe/283917/halloumi-watermelon-and-mint-salad/
"18476,2496,2496,5241,11137,3810,16223,16278,1526,13029","strawberry-flavored gelatin mix,boiling water,cold water,seeded, chopped watermelon,crushed pineapple, in juice,chopped pecans, divided (Optional),cream cheese, softened,milk,white sugar,whipped topping",https://www.allrecipes.com/recipe/264644/grandmas-chilled-watermelon-salad/
"4335,4572,4397,5241,18888,6307,18752,1526,16403,18681,16417,16406","cucumber, halved lengthwise and thinly sliced crosswise,tomatoes, diced,onion, thinly sliced,cubed seedless watermelon,red wine vinegar,olive oil,sea salt,white sugar,dried oregano,dried basil,ground thyme,ground black pepper",https://www.allrecipes.com/recipe/273962/cucumber-watermelon-salad/
"5241,4335,16421,1526,18930","cubed seeded watermelon,cubed English cucumber,salt,white sugar (Optional),balsamic vinegar",https://www.allrecipes.com/recipe/173016/cucumber-watermelon-salad/
